::ffff:54.219.171.217 - - [07/Jan/2023:00:12:29 +0000] "GET / HTTP/1.1" 302 35 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36"
::ffff:154.26.136.165 - - [07/Jan/2023:07:29:52 +0000] "GET /v2/ HTTP/1.1" 404 142 "-" "Go-http-client/1.1"
::ffff:205.210.31.46 - - [07/Jan/2023:08:33:40 +0000] "GET / HTTP/1.1" 302 35 "-" "Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com"
::ffff:205.210.31.46 - - [07/Jan/2023:08:33:40 +0000] "GET /users/signin HTTP/1.1" 200 2817 "http://50.19.145.241:5000/" "Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com"
::ffff:162.142.125.213 - - [07/Jan/2023:08:54:49 +0000] "GET / HTTP/1.1" 302 35 "-" "-"
::ffff:162.142.125.213 - - [07/Jan/2023:08:54:49 +0000] "GET / HTTP/1.1" 302 35 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
::ffff:162.142.125.213 - - [07/Jan/2023:08:54:49 +0000] "PRI * HTTP/2.0" - - "-" "-"
::ffff:162.142.125.213 - - [07/Jan/2023:08:54:49 +0000] "GET /users/signin HTTP/1.1" 200 2817 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
::ffff:162.142.125.213 - - [07/Jan/2023:08:54:49 +0000] "PRI * HTTP/2.0" - - "-" "-"
::ffff:162.142.125.213 - - [07/Jan/2023:08:54:49 +0000] "GET /favicon.ico HTTP/1.1" 404 150 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
::ffff:74.82.47.49 - - [07/Jan/2023:09:18:21 +0000] "GET / HTTP/1.1" 302 35 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.126 Safari/537.36"
::ffff:74.82.47.41 - - [07/Jan/2023:09:18:48 +0000] "GET / HTTP/1.1" 302 35 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:104.0) Gecko/20100101 Firefox/104.0"
::ffff:74.82.47.41 - - [07/Jan/2023:09:18:48 +0000] "GET /users/signin HTTP/1.1" 200 2817 "http://50.19.145.241:8000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:104.0) Gecko/20100101 Firefox/104.0"
::ffff:74.82.47.17 - - [07/Jan/2023:09:19:19 +0000] "GET http://api.ipify.org/?format=json HTTP/1.1" 302 35 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:154.89.5.43 - - [07/Jan/2023:13:19:36 +0000] "GET / HTTP/1.1" 302 70 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
::ffff:154.89.5.43 - - [07/Jan/2023:13:19:37 +0000] "GET /users/signin HTTP/1.1" 200 2817 "http://50.19.145.241:8000" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
::ffff:154.89.5.43 - - [07/Jan/2023:13:19:38 +0000] "GET /favicon.ico HTTP/1.1" 404 150 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
::ffff:198.235.24.37 - - [07/Jan/2023:13:23:09 +0000] "GET / HTTP/1.0" 302 35 "-" "Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com"
::ffff:165.22.221.34 - - [07/Jan/2023:13:35:02 +0000] "GET / HTTP/1.1" 302 35 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36"
::ffff:165.22.221.34 - - [07/Jan/2023:13:35:02 +0000] "GET /users/signin HTTP/1.1" 200 2817 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36"
::ffff:142.93.208.69 - - [07/Jan/2023:13:35:10 +0000] "GET / HTTP/1.1" 302 35 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36"
::ffff:142.93.208.69 - - [07/Jan/2023:13:35:10 +0000] "GET /users/signin HTTP/1.1" 200 2817 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36"
::ffff:146.0.77.39 - - [07/Jan/2023:15:10:14 +0000] "GET / HTTP/1.0" 302 35 "-" "-"
::ffff:146.0.77.39 - - [07/Jan/2023:15:10:14 +0000] "GET / HTTP/1.0" 302 35 "-" "-"
::ffff:146.0.77.39 - - [07/Jan/2023:15:10:14 +0000] "POST /casa/nodes/thumbprints HTTP/1.1" 404 162 "-" "Guayoyo - Mozilla/5.0 (compatible; vCenter)"
::ffff:146.0.77.39 - - [07/Jan/2023:15:10:14 +0000] "PUT /api/v2/cmdb/system/admin/admin HTTP/1.1" 404 169 "-" "Report Runner - Internet Research"
::ffff:146.0.77.39 - - [07/Jan/2023:15:10:14 +0000] "GET / HTTP/1.1" 302 35 "-" "curl/7.54.0"
::ffff:146.0.77.39 - - [07/Jan/2023:15:10:14 +0000] "GET / HTTP/1.1" 302 35 "-" "curl/7.54.0"
::ffff:146.0.77.39 - - [07/Jan/2023:15:10:14 +0000] "GET /dana-na/../dana/html5acc/guacamole/../../../../../../etc/passwd?/dana/html5acc/guacamole/ HTTP/1.1" 404 202 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)"
::ffff:146.0.77.39 - - [07/Jan/2023:15:10:14 +0000] "POST /ui/h5-vsan/rest/proxy/service/com.vmware.vsan.client.services.capability.VsanCapabilityProvider/getClusterCapabilityData HTTP/1.1" 404 260 "-" "curl/7.54.0"
::ffff:146.0.77.39 - - [07/Jan/2023:15:10:14 +0000] "POST /casa/nodes/thumbprints HTTP/1.1" 404 162 "-" "Guayoyo - Mozilla/5.0 (compatible; vCenter)"
::ffff:146.0.77.39 - - [07/Jan/2023:15:10:14 +0000] "GET /dana-na/../dana/html5acc/guacamole/../../../../../../etc/passwd?/dana/html5acc/guacamole/ HTTP/1.1" 404 202 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)"
::ffff:146.0.77.39 - - [07/Jan/2023:15:10:14 +0000] "POST /ui/h5-vsan/rest/proxy/service/com.vmware.vsan.client.services.capability.VsanCapabilityProvider/getClusterCapabilityData HTTP/1.1" 404 260 "-" "curl/7.54.0"
::ffff:146.0.77.39 - - [07/Jan/2023:15:10:14 +0000] "PUT /api/v2/cmdb/system/admin/admin HTTP/1.1" 404 169 "-" "Report Runner - Internet Research"
::ffff:146.0.77.39 - - [07/Jan/2023:15:10:14 +0000] "GET /logon/LogonPoint/tmindex.html HTTP/1.1" 404 168 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)"
::ffff:146.0.77.39 - - [07/Jan/2023:15:10:14 +0000] "GET /rest/applinks/1.0/manifest HTTP/1.1" 404 165 "-" "curl/7.54.0"
::ffff:146.0.77.39 - - [07/Jan/2023:15:10:14 +0000] "GET /logon/LogonPoint/tmindex.html HTTP/1.1" 404 168 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)"
::ffff:146.0.77.39 - - [07/Jan/2023:15:10:14 +0000] "GET /autodiscover/autodiscover.json?@abc.com/owa/?&Email=autodiscover/autodiscover.json%3F@abc.com HTTP/1.1" 404 169 "-" "curl/7.54.0"
::ffff:146.0.77.39 - - [07/Jan/2023:15:10:14 +0000] "GET /autodiscover/autodiscover.json?@abc.com/owa/?&Email=autodiscover/autodiscover.json%3F@abc.com HTTP/1.1" 404 169 "-" "curl/7.54.0"
::ffff:146.0.77.39 - - [07/Jan/2023:15:10:14 +0000] "GET /rest/applinks/1.0/manifest HTTP/1.1" 404 165 "-" "curl/7.54.0"
::ffff:146.0.77.39 - - [07/Jan/2023:15:10:14 +0000] "GET /users/signin HTTP/1.1" 200 2817 "-" "curl/7.54.0"
::ffff:146.0.77.39 - - [07/Jan/2023:15:10:14 +0000] "GET /ui/login.action HTTP/1.1" 404 154 "-" "Guayoyo - Mozilla/5.0 (compatible; vCenter)"
::ffff:146.0.77.39 - - [07/Jan/2023:15:10:14 +0000] "GET /users/signin HTTP/1.1" 200 2817 "-" "curl/7.54.0"
::ffff:146.0.77.39 - - [07/Jan/2023:15:10:14 +0000] "GET /secure/rest/applinks/1.0/manifest HTTP/1.1" 404 172 "-" "curl/7.54.0"
::ffff:146.0.77.39 - - [07/Jan/2023:15:10:14 +0000] "GET /ui/login.action HTTP/1.1" 404 154 "-" "Guayoyo - Mozilla/5.0 (compatible; vCenter)"
::ffff:146.0.77.39 - - [07/Jan/2023:15:10:14 +0000] "GET /secure/rest/applinks/1.0/manifest HTTP/1.1" 404 172 "-" "curl/7.54.0"
::ffff:146.0.77.39 - - [07/Jan/2023:15:10:14 +0000] "GET /jira/rest/applinks/1.0/manifest HTTP/1.1" 404 170 "-" "curl/7.54.0"
::ffff:146.0.77.39 - - [07/Jan/2023:15:10:14 +0000] "GET /jira/rest/applinks/1.0/manifest HTTP/1.1" 404 170 "-" "curl/7.54.0"
::ffff:146.0.77.39 - - [07/Jan/2023:15:10:14 +0000] "GET /confluence/rest/applinks/1.0/manifest HTTP/1.1" 404 176 "-" "curl/7.54.0"
::ffff:146.0.77.39 - - [07/Jan/2023:15:10:14 +0000] "GET /confluence/rest/applinks/1.0/manifest HTTP/1.1" 404 176 "-" "curl/7.54.0"
::ffff:146.0.77.39 - - [07/Jan/2023:15:10:15 +0000] "GET /bitbucket/rest/applinks/1.0/manifest HTTP/1.1" 404 175 "-" "curl/7.54.0"
::ffff:146.0.77.39 - - [07/Jan/2023:15:10:15 +0000] "GET /bitbucket/rest/applinks/1.0/manifest HTTP/1.1" 404 175 "-" "curl/7.54.0"
::ffff:146.0.77.39 - - [07/Jan/2023:15:10:15 +0000] "GET /bamboo/rest/applinks/1.0/manifest HTTP/1.1" 404 172 "-" "curl/7.54.0"
::ffff:146.0.77.39 - - [07/Jan/2023:15:10:15 +0000] "GET /bamboo/rest/applinks/1.0/manifest HTTP/1.1" 404 172 "-" "curl/7.54.0"
::ffff:146.0.77.39 - - [07/Jan/2023:15:10:15 +0000] "GET /crowd/rest/applinks/1.0/manifest HTTP/1.1" 404 171 "-" "curl/7.54.0"
::ffff:146.0.77.39 - - [07/Jan/2023:15:10:15 +0000] "GET /crowd/rest/applinks/1.0/manifest HTTP/1.1" 404 171 "-" "curl/7.54.0"
::ffff:167.94.146.59 - - [07/Jan/2023:15:52:32 +0000] "GET / HTTP/1.1" 302 35 "-" "-"
::ffff:167.94.146.59 - - [07/Jan/2023:15:52:32 +0000] "GET / HTTP/1.1" 302 35 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
::ffff:167.94.146.59 - - [07/Jan/2023:15:52:32 +0000] "PRI * HTTP/2.0" - - "-" "-"
::ffff:167.94.146.59 - - [07/Jan/2023:15:52:32 +0000] "GET /users/signin HTTP/1.1" 200 2817 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
::ffff:167.94.146.59 - - [07/Jan/2023:15:52:33 +0000] "PRI * HTTP/2.0" - - "-" "-"
::ffff:167.94.146.59 - - [07/Jan/2023:15:52:33 +0000] "GET /favicon.ico HTTP/1.1" 404 150 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
::ffff:52.12.25.72 - - [07/Jan/2023:18:28:01 +0000] "POST / HTTP/1.1" 404 140 "-" "Mozilla/5.0 (Macintosh;                 Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML,                 like Gecko) Chrome/39.0.2171.95 Safari/537.36"
::ffff:52.12.25.72 - - [07/Jan/2023:18:28:02 +0000] "GET /.env HTTP/1.1" 404 143 "-" "Mozilla/5.0 (Macintosh;                 Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML,                 like Gecko) Chrome/39.0.2171.95 Safari/537.36"
::ffff:198.235.24.135 - - [07/Jan/2023:19:29:43 +0000] "GET / HTTP/1.0" 302 35 "-" "Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com"
::ffff:38.242.128.76 - - [07/Jan/2023:22:14:55 +0000] "GET /v2/ HTTP/1.1" 404 142 "-" "Go-http-client/1.1"
